#Date,Amer Sports A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2016-06-08,-1.001,0.054,-0.575,0.355,-0.42,1.348,-0.883,1.712,0.505,-0.778,0,-0.099,0.919,-1.198,-0.117,0.152,2.47,-0.375,-0.258,-1.175,0.783,0.461,0.619,-0.051,0.449
2016-06-09,-1.236,-0.135,-1.069,-0.777,0.106,-0.532,-0.144,-2.084,-1.415,-0.588,-1.276,-0.199,-1.366,-2.079,-0.381,-0.962,3.826,-1.955,-0.194,-1.57,-0.409,-0.459,-1.582,-1.885,0.223
2016-06-10,-2.656,-1.784,-0.76,1.282,-1.686,-1.552,-2.074,-2.865,-2.269,-3.235,-1.034,-0.816,-1.077,-3.066,-1.588,-3.732,-3.534,-2.531,-3.18,-3.19,-1.313,-2.537,-2.5,-2.675,-0.223
2016-06-13,-1.091,-2.34,-1.295,-1.899,-2.466,-1.413,-2.389,-2.107,-1.753,-3.751,-1.175,1.525,-1.991,-1.886,-2.181,-1.912,-1.256,-2.466,-2.413,-1.448,-1.954,-1.42,-2.381,-1.547,-2.234
2016-06-14,-2.246,-1.747,-1.789,-0.789,-1.484,-0.606,-1.741,-0.646,-2.266,-1.948,-1.915,-2.292,-2.095,-1.736,-0.886,-2.382,-3.604,-1.183,-2.473,-1.418,-1.484,-2.041,-1.407,-1.789,-3.199
2016-06-15,0.282,0.201,0.547,0.795,1.813,0.693,1.078,0.91,1.579,-2.894,0.37,2.144,1.102,1.83,7.858,3.161,3.628,0.327,-0.211,1.028,-0.086,0.613,1.332,0.497,0.629
2016-06-16,-1.568,-2.977,-1.087,-1.72,-1.781,-1.873,-1.219,-2.362,-2.574,-2.091,-2.549,0.495,-0.93,-2.602,-2.229,-6.29,-6.631,-0.624,-1.835,-1.272,-1.249,-1.523,1.878,-2.883,-3.206
2016-06-17,1.062,4.957,0.702,1.969,0.139,1.572,0.874,1.099,2.144,5.498,0.551,-4.276,1.618,3.053,-0.234,5.737,4.034,1.283,3.882,-0.567,1.614,1.855,2.212,3.167,2.262
2016-06-20,4.081,2.783,3.457,2.79,2.925,2.791,3.059,3.567,3.075,4.996,4.279,1.688,4.459,4.136,1.025,1.085,4.042,3.181,4.36,2.694,2.877,3.886,4.599,3.59,1.501
2016-06-21,0.039,-0.547,-1.377,0.557,0.325,-0.027,0.049,-2.016,0.331,-0.492,0.164,0.202,0.305,-0.593,0.812,0.698,0,0.183,0.066,0.605,0.459,0.409,4.483,1.032,0.078
2016-06-22,-0.233,0.798,-0.238,-0.969,-0.243,0.538,0.371,0.729,0.708,0.824,1.672,0.364,0.03,0.06,0.115,0.48,9.239,1.147,0.464,1.153,0.042,0.175,0.66,0.655,-0.778
2016-06-23,0.039,2.401,0.268,-0.839,0.541,-0.642,1.724,2.426,4.264,1.349,1.225,1.349,0.881,-5.244,0.201,9.019,7.16,-2.062,1.055,1.983,3.198,3.138,1.803,0.13,1.803
2016-06-27,-8.631,-11.91,-4.605,-6.061,-7.558,-3.957,-6.32,-9.265,-11.011,-14.603,-6.21,-9.434,-6.627,-8.931,-4.1,-14.793,-9.327,-9.397,-10.444,-7.973,-7.163,-11.662,-8.293,-11.068,-10.547
2016-06-28,0.043,5.112,2.959,2.626,2.997,1.794,2.533,0.458,0.657,3.637,3.396,5.702,0.452,1.796,2.123,1.542,-0.544,1.888,2.041,4.86,2.644,1.786,0.176,3.535,2.151
2016-06-29,3.36,3.655,3.872,2.924,2.853,3.717,2.496,2.097,2.659,3.099,4.105,3.195,2.376,2.171,1.844,2.587,2.089,2.31,1.5,3.829,2.238,2.068,2.279,2.06,4.128
2016-06-30,1.07,1.11,0.175,2.131,2.115,1.195,1.451,1.161,2.786,0.575,1.356,2.634,0.471,-0.066,0.029,2.961,-1.51,1.812,1.056,2.038,1.363,0.675,2.399,1.051,4.369
2016-07-01,1.466,1.318,0.814,1.321,1.883,0.525,0.897,1.545,2.853,4.923,1.307,-0.49,4.121,0.465,1.638,4.846,3.511,2.19,3.691,1.094,2.119,5,1.59,3.995,1.783
2016-07-04,-1.043,-2.168,-0.634,0.137,-0.924,-1.044,-0.505,0.348,-1.526,-3.142,0.061,-2.008,-2.819,-1.389,0.848,5.841,0.621,-1.366,-1.142,-1.035,-1.676,-0.871,-1.565,0.684,-1.523
2016-07-05,-2.028,-2.909,-0.261,-2.947,-0.107,-1.002,-1.932,-4.504,-2.723,-0.995,-1.167,-3.375,-2.345,-3.085,-0.757,-4.655,-4.084,-2.01,-3.397,-1.616,0.244,-3.163,-2.259,-2.482,-4.254
2016-07-06,-0.911,0.827,-2.269,-0.989,-0.293,-0.613,-0.985,-1.678,-0.531,-2.971,-1.522,-0.79,-0.379,-1.73,0.904,-1.862,-2.129,-1.303,-0.844,-0.725,-0.891,-1.028,-2.397,0.161,-1.131
2016-07-07,1.671,0.311,0.089,2.211,-0.241,1.072,0.87,1.015,1.747,1.486,-0.347,0.419,1.078,1.268,0.784,2.308,6.626,0.534,1.844,1.168,1.185,0.55,0.702,0,0.899
2016-07-08,0.37,1.975,1.993,1.745,1.368,1.352,1.603,1.37,1.574,2.396,-0.696,3.088,1.663,2.99,1.5,2.506,3.178,2.43,4.178,1.106,2.18,1.945,1.132,0.615,3.401
2016-07-11,2.374,3.79,1.283,-0.343,1.72,1.57,2.645,1.532,4.085,2.08,1.658,1.923,1.235,1.35,1.368,4.499,5.103,1.282,2.54,1.094,1.857,2.803,3.359,2.074,2.114
2016-07-12,0.16,0.56,0.259,0.482,-0.65,-0.129,0.402,0.799,3.157,0.255,-0.408,0.596,1.311,1.666,-0.054,4.586,4.068,2.1,1.369,0.988,-0.543,0.754,0.083,-0.339,0.69
2016-07-13,0.12,-0.027,0.517,1.712,-0.026,0.696,0.871,-0.352,-0.175,0.466,1.606,4.837,-1.414,-0.786,0.135,4.877,0.42,-1.055,-0.45,0.559,-1.287,0.173,0.083,0.889,1.447
2016-07-14,-0.558,0.159,0.4,0.606,-0.314,-0.051,0.093,0.839,1.051,0.421,-0.961,0.659,2.167,1.057,-1.322,-1.067,1.507,0.293,0.517,0.695,1.58,0.747,-0.25,0.751,2.177
2016-07-15,-0.16,-1.271,-2.874,0.402,0.079,-0.077,0.373,-3.022,1.734,-0.504,-1.283,-0.094,-0.926,0.654,0.191,-2.027,0.907,-0.505,-0.193,0.046,-1.05,-0.342,0.167,0.077,-1.396
2016-07-18,0.161,0.161,0,0.4,1.181,-0.949,-0.349,0.226,-1.96,2.995,-1.331,-0.749,-0.633,1.104,0.409,1.144,-0.776,0.427,1.352,-0.828,0.511,0.343,-0.167,-0.334,0.82
2016-07-19,-0.16,1.767,-0.469,-1.328,0.441,0.285,4.057,-0.541,0.565,-1.229,1.478,-2.264,0.455,-0.385,0.679,-1.871,-1.194,-0.771,-0.699,-0.232,0.43,0,1.751,1.366,-1.035
2016-07-20,0,1.262,-0.029,-0.538,2.273,1.627,1.905,2.447,0.303,0.995,0.475,1.931,2.054,3.546,0.459,-1.419,-2.376,1.796,2.303,-3.998,1.908,0.685,0.246,-5.417,0
2016-07-21,-1.004,4.545,-1.737,1.488,0.985,-0.661,-0.923,1.636,3.964,1.601,-2.615,0.189,-0.326,-0.685,-0.887,2.519,4.611,-0.843,-1.188,0.63,-0.802,-0.17,-0.736,0.753,0.822
2016-07-22,-0.609,1.317,0.749,0.6,-2.176,2.02,0.688,9.443,3.688,1.313,0.582,0.095,-0.713,-1.254,-0.298,1.975,-1.224,-0.266,0.949,0.337,3.544,1.362,0.247,2.589,-0.148
2016-07-25,1.469,-0.196,-0.595,0.066,0.613,0.476,0.86,2.346,0.759,0.299,-1.094,-0.189,1.944,1.333,0.299,0.043,3.306,0.186,0.69,0.24,-0.856,0.224,1.233,1.405,0
2016-07-26,2.695,-0.172,-0.808,0.596,1.55,0.349,-0.197,2.059,-0.555,1.789,-0.065,-0.851,0.499,0,0.813,2.366,-1.6,-0.213,1.557,-0.431,0.976,3.575,-1.542,-0.59,-0.148
2016-07-27,0.548,-0.123,-1.719,0,-0.676,1.964,1.204,3.616,0.08,-0.977,-0.293,0.477,-0.818,-0.251,-1.129,5.042,-8.537,0,-0.674,-0.625,-3.382,-1.564,0.66,0.671,2.6
2016-07-28,0.935,-0.222,-0.491,-0.922,-0.579,-1.17,-0.909,0.661,-1.913,2.367,9.889,-1.994,-0.795,-1.256,-1.197,2.8,-0.933,-1.651,-0.494,-0.87,-0.077,0.767,-4.996,-0.282,-10.717
2016-07-29,-2.046,-0.988,0.062,-1.329,-0.456,-1.653,-1.114,-1.679,0.813,0.674,0.594,-0.388,-1.395,1.718,0.826,0.097,-2.961,0.379,0.744,0.098,-0.924,0.218,0.69,-0.206,-1.46
2016-08-01,-3.586,-2.519,-0.586,-0.943,-0.814,-0.426,-0.486,-3.044,-0.967,-1.914,2.096,-1.556,0.241,-0.75,-0.109,-0.486,-3.098,-0.513,-0.862,-0.439,0.389,-0.651,-1.798,-1.288,-2.469
2016-08-02,0.858,-0.333,-1.209,-1.903,-1.18,-0.302,-0.266,-0.574,-2.076,-2.868,-1.243,-1.581,-2.041,-1.953,-1.722,-0.391,-3.531,-1.193,-2.298,-1.077,-0.31,-1.202,0.174,-1.722,1.857
2016-08-03,-0.284,-1.643,-0.471,-0.901,-1.065,5.509,-0.979,-0.27,0.083,0.944,1.698,-0.402,2.36,0.257,-0.111,0.392,1.335,-1.098,-0.064,0.445,-1.553,-0.221,-1.044,-1.009,-0.746
2016-08-04,0.081,1.618,0.536,1.469,0.289,-1.078,1.37,-0.386,1.204,-6.826,1.612,-1.25,1.347,1.026,0.139,3.809,-0.586,2.941,0.763,0.739,0.946,1.163,1.319,1.019,0.584
2016-08-05,1.096,0.257,0.251,-1.585,1.413,-0.823,1.13,0.736,0.41,10.957,2.182,0.367,2.216,1.904,-0.417,-0.753,0.491,1.941,1.705,-0.049,0.742,1.917,0,1.062,2.075
2016-08-08,0.442,1.896,-0.219,1.471,0.542,0.952,0.986,2.27,1.512,-3.08,2.524,0.488,0.116,0.436,0.223,2.37,-1.172,1.348,0.745,-0.196,0.427,0.913,0.781,1.156,0.081
2016-08-09,2.039,2.313,1.254,0.828,1.591,0.145,3.082,0.64,1.771,1.787,0.92,2.429,-2.858,2.604,0.501,2.037,0.939,1.931,1.787,2.059,1.506,2.023,4.048,1.688,1.381
2016-08-10,-0.666,-0.442,-0.991,-1.164,-0.657,-0.99,0.021,-0.561,0.633,-0.39,1.662,0.198,-0.208,-0.121,-0.804,-1.27,-0.735,-1.459,-0.787,-0.24,0.19,-1.305,-1.159,0.23,-1.442
2016-08-11,0.552,3.629,1.72,0.9,0.229,0.171,0.463,1.767,1.376,0.588,0.685,0.394,1.876,1.21,0.503,-1.011,-0.296,-1.403,1.342,0.818,0.038,0.159,0.586,0.637,0.407
2016-08-12,0.196,-1.12,-0.584,-0.412,-0.178,-0.56,-0.775,-1.995,-0.582,-0.876,0.759,0.688,-0.731,-0.478,-0.723,0.371,-1.039,-1.027,-0.843,-0.478,0,-0.475,0.083,0.076,-0.648
2016-08-15,0.117,0.747,-0.124,0.207,0.076,-0.906,-0.063,0.754,0.78,1.67,-0.156,-0.098,0.206,-0.3,0.392,0.74,0.25,0.799,0.182,-0.96,1.556,0.053,-0.25,-0.076,-0.244
2016-08-16,-0.782,-2.224,-1.456,-1.857,-1.981,-0.815,-2.303,4.564,-0.426,-2.705,0.052,-0.684,-2.086,-1.145,-0.642,0.275,-0.15,-2.192,-2.788,-1.114,-0.299,-1.379,-1.918,-1.393,-0.654
2016-08-17,-1.577,-2.372,-1.508,-1.892,-0.026,-0.673,-0.822,-1.789,-1.593,-0.695,-0.416,-1.672,-0.87,-0.975,-1.151,-3.755,-2.048,-1.512,-1.06,-1.274,-1.724,-1.022,-1.531,-1.284,-0.987
2016-08-18,0.681,2.48,0.255,0.929,1.011,0.1,1.941,3.024,2.291,1.1,0.81,0.6,0.727,0.554,0.085,3.045,2.397,0.521,1.386,1.141,0.953,1.195,3.195,1.977,1.91
2016-08-19,-0.318,-0.538,-0.414,-0.849,-0.693,-0.727,-0.706,-0.46,-0.232,-0.989,-0.622,-0.199,-0.451,-0.673,-0.397,0,-1.892,-1.036,-1.119,-0.589,1.511,-1.074,-0.167,-1.633,-1.548
2016-08-22,0.279,-0.811,3.452,-0.999,-0.517,-0.808,0.108,-2.664,-0.116,0.2,0.548,-1.554,-0.755,-0.431,0.598,-0.646,1.777,-0.882,0.314,0,0.521,-0.054,-0.503,-0.596,-0.828
2016-08-23,0.199,0.818,-0.124,0.577,0.39,0.102,0.56,3.175,1.124,1.196,-0.104,1.376,0.365,1.547,0.396,1.115,3.541,2.363,1.19,0.691,0.296,0.706,1.095,0.026,2.922
2016-08-24,0.675,0.27,-0.588,-0.215,-1.113,-1.423,-0.877,1.556,-0.115,1.576,-0.078,1.996,-0.121,1.706,-0.508,0.184,-2.119,1.168,0.805,-0.392,-0.48,0.27,-0.083,-0.261,1.784
2016-08-25,-0.237,-0.882,0.84,-0.934,1.962,1.238,-0.756,-2.473,-1.151,0.097,-0.831,-1.468,-0.486,-0.539,-1.588,-4.862,-2.116,-0.483,-0.43,-0.049,-0.371,0.108,0.083,-1.203,-0.717
2016-08-26,0.356,1.162,0.525,0.943,0.257,-0.051,1.675,2.5,1.475,2.616,0.943,0.695,0.427,0.783,0.259,3.472,1.659,1.106,1.419,0.689,1.191,1.289,1.25,1.006,0.562
2016-08-29,1.024,-1.369,-0.829,-0.072,0.205,-0.229,-0.342,0.592,-1.415,-0.094,-0.415,-0.099,-0.547,-0.12,-0.086,-3.448,-1.088,-0.107,-1.217,0,0.294,-0.583,-0.823,-0.026,-0.319
2016-08-30,-0.117,-0.149,-1.145,-0.431,-0.868,-0.102,-2.061,-0.693,-0.892,-0.473,-0.339,1.481,-0.855,1.915,-1.064,-1.737,-1.45,0.828,-0.493,-0.244,0.404,-1.333,0.747,-0.944,-0.4
2016-08-31,5.428,-0.099,-1.252,-0.072,0.49,-0.307,-1.249,-1.012,-1.761,0.475,-2.354,-1.946,-0.308,2.877,-1.337,-3.654,-2.993,1.96,-2.042,-0.686,-2.265,-2.649,-1.4,-2.408,0.563
2016-09-01,2.037,-0.124,-0.698,-0.289,1.487,0.41,-0.4,0.388,-0.04,1.134,-0.268,-0.397,0.34,0.057,-0.884,2.773,3.556,2.13,0.505,-1.629,0.673,0.389,1.671,-0.759,2.638
2016-09-02,2.831,-0.846,1.756,2.971,1.945,2.197,0.936,2.633,3.308,1.589,1.369,2.49,1.724,1.94,2.259,4.067,2.374,1.704,2.2,1.204,1.671,3.153,2.219,2.213,1.09
2016-09-05,-1.165,0.125,-0.408,0.563,0.297,-0.275,0.243,-1.607,-0.502,0.276,0.344,-0.875,0.242,-0.28,-0.116,3.146,0.839,-0.525,0.246,0.793,-0.292,-0.054,2.01,-1.176,-1.079
2016-09-06,-0.321,0.752,2.142,-0.7,-0.42,0.05,0.352,1.286,-0.233,0.55,-1.109,-0.196,0.423,-0.673,0.786,1.017,0.294,-0.05,-0.552,0.148,0,-0.161,1.97,0.108,-0.078
2016-09-07,-0.143,-0.647,-0.185,-0.634,0.521,0,0.527,0.137,0.35,1.916,-0.721,1.965,0.692,0.904,0.924,2.287,3.415,1.887,1.049,0.049,0.33,0.913,0.155,0.973,1.169
2016-09-08,-0.789,-0.25,0.742,0.071,-0.741,-1.052,-0.808,0,-0.775,-0.179,-0.242,-1.156,-2.777,0.616,0.2,-1.163,2.594,1.235,-0.122,0.393,1.497,-0.426,0.849,0.214,0.077
2016-09-09,-1.917,-1.43,-1.871,-1.772,-1.865,-1.899,-2.157,-1.679,-1.678,-0.717,-0.782,-0.682,-1.198,-0.223,-1.256,-3.258,-3.586,-0.854,-2.323,-1.174,-0.504,-2.139,-1.148,-1.896,-1.617
2016-09-12,0.221,-0.153,-0.625,-1.876,-0.988,-1.239,0.09,-0.976,-1.191,-2.981,0.407,-2.689,-4.103,-1.06,-0.868,-0.748,0.668,-1.156,-1.064,-0.544,-1.374,-0.71,-1.316,-0.762,-1.878
2016-09-13,-0.993,-0.765,-0.944,-1.544,-0.512,-0.627,-1.191,-0.387,-1.286,-0.745,-1.218,-0.565,-0.421,-1.071,-0.35,-0.377,-1.753,-1.17,-1.265,-1.891,0.257,-1.706,-0.784,0.055,-0.957
2016-09-14,-0.372,0.745,-0.127,0.224,0.334,0.289,0.569,1.095,-0.081,0,-0.411,-1.136,0.879,-0.285,0.907,-0.189,1.013,-0.302,0.192,-0.355,0.183,0.448,3.478,0.11,0.564
2016-09-15,1.119,0.434,0.541,-0.522,0.897,4.169,1.154,1.258,0.855,0.375,0.358,0.287,0.226,1.029,0.522,0.853,-0.334,0.505,0.703,-0.56,-0.328,0.446,1.375,1.314,0.4
2016-09-16,1.328,-0.635,0.759,-0.449,3.1,0.176,-0.693,0.414,-0.444,-0.561,-0.576,-0.982,-0.58,-1.131,0.866,-2.632,-3.879,-0.704,-1.016,0.051,-0.439,-0.055,-1.432,-0.703,2.313
2016-09-19,0.473,1.763,0.157,1.58,1.183,0.754,1.306,0.756,1.055,1.034,1.213,1.529,1.198,0.915,1.001,3.571,0.199,0.936,1.924,1.023,1.14,1.943,1.376,1.47,2.884
2016-09-20,-0.507,-0.728,0.031,-0.741,0.804,-0.025,-0.133,3.207,-0.241,-0.186,0.844,-0.57,-0.448,0.624,0.057,-0.932,-0.547,0,-0.189,0.253,0.145,0.109,-0.377,-0.697,-1.742
2016-09-21,-0.583,0.936,0.752,-0.299,-0.242,-0.399,1.246,-0.463,1.046,-0.093,-0.162,0.86,0.771,0.282,-0.283,3.669,2.65,1.555,1.009,-0.152,1.162,0.762,0.757,0.702,1.542
2016-09-22,1.429,1.754,1.835,2.769,2.326,1.327,2.22,2.325,2.031,1.959,1.028,3.389,2.137,0.843,0.738,4.083,7.94,1.926,2.497,1.669,1.149,1.782,2.179,1.502,3.417
2016-09-23,0.253,0.197,0.061,0.437,-0.781,-0.198,0.108,-0.714,-0.976,-1.555,0.08,-1.178,0.375,-0.78,-0.705,-0.174,-0.767,-0.073,-1.035,-0.1,-0.39,-0.318,-1.324,0.661,0.441
2016-09-26,-1.981,-0.934,-0.641,0,-0.764,-0.743,-0.322,0.262,-0.591,-2.23,-0.107,-1.132,-1.493,-2.021,-0.539,2.096,-3.547,-1.867,-2.4,-0.548,-0.748,-1.277,-2.012,-0.814,1.608
2016-09-27,1.066,-0.67,0.031,0.725,0.192,0.873,0.345,0.326,0.079,-0.57,0.723,1.547,-0.948,-0.573,0.143,1.967,0.66,-1.309,0.504,-0.351,0.503,0.485,0.304,-0.635,0.144
2016-09-28,0.327,0.874,-0.031,2.592,0.24,0.569,-1.869,0.78,0.594,0.956,0.984,0.495,1.563,0,0.427,0.839,-1.171,0.3,1.506,0.251,0.536,1.234,0.758,0.053,1.652
2016-09-29,-0.942,0.57,-0.031,1.123,-0.646,0.59,-1.663,0.387,2.206,-1.042,0.053,0.886,0.816,1.268,-0.936,-0.666,1.611,-0.998,-2.287,-0.15,-0.107,-1.113,0.075,2.503,0.495
2016-09-30,-0.402,0.591,0.86,-0.208,-0.096,0.244,0.534,1.317,0.077,0.861,-0.158,0.683,1.059,0.341,0.516,2.429,-0.28,-0.176,0,0.251,-0.071,0.75,0.677,4.078,0.844
2016-10-03,1.065,-0.636,-0.883,0.209,0.892,0.293,-0.731,-0.349,0.385,0.095,0.527,-0.678,-0.339,3.46,-0.114,-0.082,5.379,0.732,0.696,1.052,0.107,1.117,-1.27,0.075,0.349
2016-10-04,-2.29,1.946,-0.307,-0.278,-0.55,0.973,0.781,0.286,1.803,1.043,0.813,1.171,0.247,0.768,0.314,-1.555,-0.355,2.256,0.44,-0.05,-0.427,-0.999,0.378,0.748,0.417
2016-10-05,0.484,-0.991,-1.295,-1.601,-0.361,-1.012,-0.42,0.698,-0.565,-0.281,2.757,-1.446,-1.141,0.381,-0.995,0.166,1.114,0.441,0.125,-0.793,-1.214,0.213,0.075,0.025,0.069
2016-10-06,-2.036,-0.635,-1.374,1.273,-0.362,0.633,-0.511,-1.386,-0.417,0.376,-0.709,-3.523,-3.214,1.301,-0.115,-1.66,2.335,-0.146,0.937,-1.099,-0.289,0.159,-0.828,0.693,1.314
2016-10-07,-1.323,0.27,-1.203,-0.279,-0.169,0.169,0.022,-1.246,-0.381,-1.687,-1.478,-1.136,-2.482,0.107,-0.259,-0.759,-3.142,-1.076,-0.495,-1.819,-0.29,0.053,-1.746,-0.172,0.478
2016-10-10,1.915,1.396,1.763,0.77,1.14,0.965,0.134,0.971,1.184,-0.667,1.889,1.805,1.983,-0.053,0.779,2.976,1.556,0.988,2.114,1.544,1.018,1.323,0.618,0.025,1.427
2016-10-11,-1.39,1.208,0.472,-0.069,-1.463,-0.311,-0.736,-0.513,-1.208,1.44,0.203,-1.814,-0.778,-3.422,-0.744,-0.991,-0.525,-0.343,0.365,0,1.259,-0.418,-0.998,0.295,2.076
2016-10-12,-0.8,0.525,-1.473,0.487,-0.316,0.767,-0.067,1.546,1.567,-1.325,-0.71,-5.131,-0.686,1.329,-1.124,1.835,1.584,0.761,-0.728,-0.304,-1.208,-1.259,-0.233,-1.644,0.853
2016-10-13,-0.384,-2.066,0.573,0.692,-0.83,1.333,-1.147,-1.332,-3.236,-1.726,-0.97,-3.981,-0.822,-1.093,1.137,-2.785,-3.291,-0.536,-1.65,-0.915,-0.54,-0.797,-0.933,1.397,-1.366
2016-10-14,-0.501,1.018,0.127,2.062,0.443,0.047,0.023,1.382,-0.194,0.683,1.366,1.758,1.658,2.099,1.182,2.359,1.254,1.911,1.367,2.052,-7.089,0.964,0.628,-0.049,1.187
2016-10-17,1.395,-0.264,1.011,0.404,-0.27,1.338,-0.205,0.412,0.039,-0.969,-0.636,-0.177,-0.653,-0.271,1.054,1.811,0.31,-0.889,-1.288,-0.804,-0.623,-0.265,-0.78,-0.517,-0.782
2016-10-18,0.535,1.588,1.063,2.347,0.664,0.834,0.091,0.695,-0.428,2.055,1.638,1.065,1.346,2.442,1.973,1.374,-0.044,1.261,1.925,1.216,2.703,1.542,3.774,1.707,0.657
2016-10-19,-0.114,0.332,-1.919,0.393,-0.317,1.126,0.273,0.251,1.76,-2.013,0.529,-1.01,-0.486,-0.106,3.484,0.478,1.412,0.216,-0.061,-0.451,-0.343,0.785,-0.152,-1.387,0.261
2016-10-20,1.294,-0.779,0.6,1.762,-0.22,-0.363,-0.477,0.188,0.461,0.294,0.526,0.71,0.554,0.159,-0.214,0.556,0.478,-0.096,-1.524,1.308,-1.11,-0.312,-0.379,0.493,0.977
2016-10-21,-2.292,0.095,0.753,0.449,-1.08,-0.775,-0.411,0.593,-4.744,-0.39,0,-0.925,-0.356,1.059,0.455,1.342,-0.39,-0.144,0.062,-0.099,0.464,0.208,-0.152,0,0.516
2016-10-24,-0.577,1.498,-0.778,-0.383,0.744,-0.689,-0.115,0.093,0.402,0.294,1.594,1.067,0.487,0.262,-1.386,1.636,0.782,0.862,-0.124,-4.821,-0.424,-1.3,0,0.368,0.192
2016-10-25,-1.161,-13.891,0.722,-1.538,-0.468,0.093,0.138,-2.698,-1.12,2.441,-5.591,-0.396,0.065,-0.261,0.541,0.69,-3.364,-0.143,6.877,-0.313,-2.012,10.748,-2.136,-3.816,-1.536
2016-10-26,-1.487,1.251,-1.121,0.326,-9.032,5.987,-0.618,-2.358,-0.526,0,0.675,3.311,1.454,2.148,2.339,-3.729,0.178,0.238,1.159,-1.729,3.158,0.333,-0.39,-0.687,-2.016
2016-10-27,-0.516,-1.666,-0.441,-1.428,0.245,-1.679,-2.903,-1.664,-1.667,0.477,0.851,-7.607,-0.255,-1.282,3.073,-2.846,-1.871,-1.59,0.229,-0.853,-4.516,1.28,1.252,-1.152,-0.995
2016-10-28,-0.24,1.503,-0.854,-0.132,0.434,0.821,0.071,1.626,0.414,-0.285,0.358,-4.024,-1.309,0.104,-0.153,2.36,-6.945,0.434,-0.057,-0.645,0.721,0.89,3.941,2.383,2.011
2016-10-31,-0.721,0.619,-2.011,0.132,-0.621,-0.374,-0.569,1.404,-1.565,-0.381,0.255,-1.976,-1.068,-0.415,-0.995,0.954,-3.22,0.288,-1.43,-1.136,-0.557,-1.624,0.595,-0.304,-0.263
2016-11-01,-1.169,-1.471,-1.857,-1.053,-2.746,-0.618,-1.741,-0.193,-0.795,-2.483,0.915,-2.36,8.44,-2.032,-0.309,-1.811,0.605,-0.886,-1.683,-1.752,-3.241,-0.943,1.774,-0.736,-2.372
2016-11-02,-1.224,-1.466,0.033,-2.063,-1.37,-0.867,-0.68,0.065,-1.097,0.196,-2.318,0.201,-3.047,-1.383,0.517,-2.967,-2.605,-1.908,-0.118,-0.223,-1.447,-0.857,-0.508,-1.355,-2.024
2016-11-03,-0.454,0.331,0.133,1.087,-1.559,-0.471,0.073,-0.032,0.256,5.279,-1.135,-1.106,0.653,0.378,-0.077,2.81,0.309,-0.394,0.414,-0.726,0.168,0.336,1.314,-0.492,2.066
2016-11-04,-1.369,-1.236,-1.292,-0.538,-0.777,-1.216,-0.83,0,-0.128,-0.371,-1.644,-1.982,-0.649,-1.236,-1.133,-3.135,-2.974,-0.816,-1.942,-1.069,0.67,-1.34,0.288,-0.391,-2.901
2016-11-07,2.777,1.835,0.571,0.405,-0.29,1.208,1.182,0.29,1.448,0.466,0.849,3.421,0.031,1.85,0.417,5.394,0.74,1.171,1.801,-0.057,-1.748,1.553,0,2.406,1.181
2016-11-08,0.041,0.492,0.2,0.74,-0.175,-0.045,0.049,-0.032,0.168,-1.484,2.656,-0.451,0.342,1.549,0.13,3.858,-1.889,0.838,0.295,0.683,0.169,-0.478,1.58,-0.638,0.069
2016-11-09,1.841,4.348,1.632,0.468,0.321,3.313,2.165,0.965,6.664,2.072,-7.046,1.007,2.294,1.262,2.642,6.596,10.588,3.738,3.057,0.282,4.017,4.081,2.263,3.829,2.745
2016-11-10,0.08,2.083,-3.802,-2.527,-1.192,-0.982,0.238,2.613,4.008,5.258,0.469,1.944,-2.364,0.831,0.757,2.987,4.594,1.46,1.997,-2.028,-0.691,1.292,3.665,2.475,-0.134
2016-11-11,-1.606,-3.163,-0.068,-1.023,-2.118,-2.71,-1.663,-2.919,-1.7,-2.892,-0.137,-2.005,0.062,0.412,-1.578,-3.177,-0.462,-0.812,-2.461,2.3,-1.842,-3.461,-3.869,-1.667,-3.01
2016-11-14,-1.918,-0.395,-3.171,-2.895,-1.653,-0.725,-1.86,0.064,-1.076,-0.361,-3.269,-1.148,-2.14,0.308,-2.316,3.923,2.044,-1.311,0.172,-2.024,-2.127,-0.33,-0.416,-4.348,-0.552
2016-11-15,1.082,2.327,1.338,0.355,4.552,1.984,1.551,1.407,1.127,1.54,3.891,-3.836,2.06,1.023,2.084,0.137,3.368,0.308,0.458,1.205,0.085,0.568,1.533,1.541,2.774
2016-11-16,-0.123,-2.559,-0.035,-1.414,-1.052,0.045,-0.606,-0.631,-0.96,-2.052,-0.355,0.84,1.366,-0.405,-0.434,0.206,-1.673,-0.946,-0.741,-0.34,0.596,-1.318,0.755,-0.708,0.472
2016-11-17,0.989,2.175,1.39,-2.009,0.679,0.425,1.024,0.095,0.582,0.182,0.384,0.885,1.654,0.203,1.205,-0.616,0.582,0.549,1.033,1.365,-0.339,1.383,-3.134,0.942,-0.134
2016-11-18,2.53,-0.415,-0.206,-0.952,1.291,0.557,-0.29,0.222,0.231,3.364,0.41,0.877,1.477,0.152,-0.279,-0.895,4.274,-0.356,0.909,-0.281,2.887,0.423,-0.07,-0.555,0.538
